Timestamp,real_rpm,rpm_set,real_rpm,rpm_set
74102000,216,210,213,210
74115000,212,210,212,210
74127000,230,210,230,210
74140000,211,210,210,210
74152000,219,210,219,210
74165000,214,210,215,210
74178000,208,210,208,210
74191000,214,210,214,210
74203000,204,210,199,210
74216000,192,210,192,210
74229000,196,210,195,210
74242000,207,210,207,210
74255000,233,210,234,210
74267000,211,210,211,210
74279000,213,210,222,210
74291000,212,210,212,210
74304000,209,210,209,210
74317000,214,210,214,210
74331000,207,210,208,210
74343000,202,210,201,210
74356000,198,210,198,210
74369000,192,210,194,210
74381000,216,210,221,210
74394000,212,210,209,210
74406000,212,210,212,210
74419000,216,210,216,210
74433000,211,210,210,210
74446000,212,210,212,210
74458000,211,210,206,210
74471000,214,210,213,210
74484000,208,210,206,210
74496000,199,210,199,210
74508000,201,210,201,210
74521000,200,210,202,210
74534000,219,210,219,210
74546000,220,210,220,210
74559000,210,210,210,210
74572000,214,210,214,210
74586000,210,210,210,210
74598000,220,210,220,210
74612000,215,210,215,210
74625000,205,210,202,210
74638000,199,210,199,210
74651000,189,210,190,210
74665000,212,210,220,210
74677000,211,210,211,210
74690000,211,210,211,210
74702000,223,210,219,210
74715000,215,210,213,210
74728000,217,210,212,210
74740000,210,210,206,210
74753000,213,210,213,210
74766000,208,210,208,210
74779000,199,210,199,210
74792000,199,210,199,210
74805000,199,210,202,210
74817000,215,210,219,210
74829000,230,210,225,210
74842000,216,210,216,210
74855000,225,210,216,210
74868000,214,210,214,210
74881000,224,210,223,210
74894000,219,210,217,210
74906000,209,210,211,210
74919000,203,210,203,210
74931000,194,210,192,210
74943000,195,210,199,210
74955000,216,210,213,210
74968000,212,210,212,210
74981000,230,210,230,210
74993000,211,210,210,210
75006000,211,210,219,210
75019000,214,210,214,210
75032000,206,210,208,210
75045000,213,210,213,210
75057000,204,210,201,210
75071000,195,210,195,210
75083000,198,210,195,210
75096000,207,210,207,210
75108000,232,210,232,210
75121000,212,210,211,210
75134000,221,210,221,210
75147000,213,210,210,210
75160000,211,210,216,210
75173000,214,210,223,210
75186000,207,210,207,210
75198000,200,210,200,210
75211000,197,210,197,210
75224000,194,210,194,210
75236000,219,210,219,210
75249000,210,210,206,210
75261000,211,210,211,210
75274000,216,210,216,210
75287000,211,210,211,210
75300000,212,210,212,210
75313000,206,210,206,210
75326000,211,210,211,210
75338000,207,210,207,210
75351000,198,210,198,210
75363000,200,210,202,210
75375000,202,210,202,210
75388000,219,210,219,210
75400000,222,210,222,210
75413000,213,210,213,210
75425000,221,210,218,210
75438000,213,210,213,210
75451000,224,210,222,210
75464000,216,210,216,210
75477000,213,210,210,210
75490000,202,210,202,210
75503000,192,210,190,210
75515000,202,210,206,210
75528000,210,210,210,210
75541000,211,210,209,210
75554000,223,210,223,210
75568000,213,210,213,210
75580000,219,210,219,210
75593000,212,210,212,210
75605000,214,210,214,210
75617000,215,210,211,210
75630000,197,210,197,210
75642000,194,210,194,210
75655000,194,210,194,210
75668000,213,210,213,210
75682000,230,210,230,210
75694000,216,210,216,210
75707000,227,210,224,210
75720000,212,210,212,210
75733000,221,210,222,210
75746000,218,210,218,210
75759000,207,210,211,210
75772000,203,210,203,210
75785000,196,210,192,210
75798000,194,210,200,210
75810000,213,210,212,210
75822000,210,210,210,210
75834000,228,210,230,210
75847000,211,210,209,210
75859000,210,210,214,210
75871000,210,210,213,210
75884000,203,210,203,210
75897000,211,210,212,210
75910000,205,210,205,210
75922000,196,210,196,210
75935000,201,210,200,210
75949000,204,210,208,210
75962000,235,210,235,210
75975000,216,210,209,210
75988000,219,210,219,210
76000000,213,210,213,210
76013000,210,210,213,210
76026000,216,210,216,210
76039000,210,210,208,210
76051000,203,210,201,210
76064000,197,210,197,210
76077000,191,210,192,210
76091000,217,210,217,210
76104000,206,210,206,210
76116000,211,210,211,210
76128000,216,210,216,210
76141000,213,210,211,210
76154000,211,210,211,210
76166000,205,210,205,210
76178000,211,210,211,210
76191000,207,210,205,210
76204000,198,210,198,210
76217000,197,210,199,210
76230000,203,210,203,210
76243000,220,210,221,210
76256000,220,210,220,210
76268000,214,210,210,210
76280000,215,210,215,210
76294000,211,210,208,210
76307000,222,210,222,210
76320000,216,210,216,210
76333000,210,210,203,210
76346000,203,210,199,210
76358000,191,210,191,210
76370000,208,210,208,210
76383000,213,210,211,210
76396000,209,210,209,210
76408000,223,210,223,210
76421000,214,210,214,210
76434000,221,210,221,210
76447000,214,210,212,210
76460000,215,210,215,210
76473000,214,210,205,210
76486000,197,210,197,210
76500000,198,210,198,210
76513000,198,210,202,210
76526000,216,210,216,210
76539000,227,210,220,210
76551000,214,210,212,210
76565000,217,210,214,210
76578000,212,210,211,210
76590000,224,210,224,210
76601000,221,210,217,210
76615000,212,210,212,210
76627000,203,210,203,210
76640000,195,210,195,210
76653000,199,210,206,210
76666000,213,210,213,210
76679000,212,210,212,210
76691000,232,210,227,210
76703000,210,210,212,210
76716000,222,210,222,210
76728000,215,210,212,210
76741000,206,210,210,210
76753000,213,210,213,210
76766000,201,210,197,210
76779000,192,210,192,210
76792000,196,210,196,210
76805000,202,210,215,210
76819000,237,210,234,210
76832000,211,210,211,210
76845000,225,210,225,210
76858000,212,210,212,210
76870000,217,210,217,210
76883000,224,210,224,210
76896000,209,210,209,210
76910000,203,210,203,210
76923000,196,210,194,210
76936000,194,210,194,210
76949000,213,210,212,210
76962000,209,210,209,210
76975000,230,210,226,210
76989000,210,210,211,210
77002000,219,210,221,210
77015000,213,210,213,210
77028000,209,210,215,210
77041000,214,210,214,210
77054000,199,210,198,210
77067000,194,210,196,210
77080000,195,210,195,210
77093000,213,210,213,210
77106000,231,210,231,210
77119000,214,210,212,210
77132000,222,210,222,210
77145000,211,210,211,210
77158000,222,210,222,210
77171000,217,210,216,210
77184000,211,210,211,210
77197000,204,210,204,210
77210000,193,210,193,210
77223000,200,210,208,210
77236000,212,210,212,210
77249000,211,210,211,210
77262000,225,210,225,210
77276000,213,210,213,210
77288000,221,210,221,210
77301000,213,210,212,210
77315000,213,210,213,210
77328000,213,210,208,210
77341000,198,210,199,210
77353000,196,210,199,210
77366000,196,210,199,210
77379000,215,210,217,210
77392000,230,210,229,210
77405000,213,210,213,210
77418000,219,210,219,210
77431000,212,210,210,210
77443000,225,210,224,210
77456000,215,210,215,210
77469000,211,210,211,210
77483000,202,210,200,210
77496000,192,210,192,210
77509000,205,210,211,210
77523000,212,210,212,210
77536000,211,210,211,210
77549000,223,210,217,210
77562000,215,210,215,210
77575000,216,210,211,210
77588000,208,210,208,210
77600000,213,210,212,210
77612000,215,210,209,210
77623000,196,210,196,210
77635000,193,210,194,210
77648000,195,210,195,210
77661000,214,210,214,210
77673000,236,210,232,210
77685000,211,210,211,210
77698000,225,210,225,210
77710000,211,210,211,210
77722000,210,210,210,210
77735000,216,210,220,210
77748000,206,210,206,210
77761000,200,210,200,210
77774000,197,210,197,210
77786000,194,210,194,210
77798000,222,210,222,210
77811000,211,210,203,210
77824000,209,210,209,210
77836000,214,210,214,210
77848000,211,210,211,210
77860000,212,210,212,210
77874000,211,210,206,210
77887000,214,210,213,210
77901000,207,210,206,210
77913000,199,210,199,210
77926000,199,210,201,210
77939000,203,210,203,210
77952000,219,210,222,210
77965000,221,210,220,210
77977000,213,210,214,210
77989000,218,210,214,210
78002000,209,210,208,210
78015000,223,210,215,210
78028000,215,210,215,210
78040000,210,210,203,210
78054000,199,210,199,210
78067000,190,210,192,210
78079000,207,210,212,210
78092000,210,210,210,210
78105000,209,210,209,210
78119000,221,210,218,210
78132000,215,210,215,210
78145000,215,210,212,210
78158000,208,210,208,210
78171000,214,210,211,210
78184000,206,210,206,210
78197000,197,210,197,210
78210000,196,210,198,210
78223000,200,210,203,210
78236000,215,210,219,210
78249000,219,210,218,210
78261000,210,210,210,210
78274000,217,210,214,210
78287000,208,210,208,210
78299000,222,210,219,210
78311000,216,210,215,210
78324000,210,210,210,210
78337000,202,210,202,210
78349000,194,210,192,210
78363000,205,210,211,210
78375000,210,210,210,210
78388000,211,210,211,210
78401000,226,210,222,210
78414000,213,210,213,210
78426000,221,210,221,210
78439000,214,210,213,210
78452000,215,210,215,210
78465000,216,210,211,210
78478000,199,210,199,210
78491000,194,210,197,210
78503000,196,210,198,210
78516000,214,210,214,210
78529000,235,210,231,210
78542000,211,210,216,210
78554000,227,210,227,210
78567000,212,210,213,210
78580000,214,210,224,210
78593000,223,210,218,210
78606000,209,210,210,210
78619000,202,210,204,210
78632000,197,210,196,210
78645000,197,210,199,210
78657000,215,210,213,210
78669000,204,210,212,210
78680000,216,210,232,210
78692000,215,210,211,210
78706000,211,210,211,210
78719000,213,210,215,210
78732000,206,210,206,210
78744000,212,210,212,210
78757000,207,210,203,210
78770000,195,210,195,210
78783000,202,210,196,210
78796000,203,210,203,210
78809000,227,210,237,210
78822000,212,210,212,210
78835000,214,210,223,210
78848000,213,210,213,210
78861000,210,210,213,210
78873000,216,210,220,210
78886000,208,210,208,210
78899000,203,210,199,210
78912000,197,210,197,210
78925000,190,210,193,210
78937000,217,210,221,210
78949000,212,210,211,210
78961000,211,210,211,210
78973000,222,210,218,210
78985000,214,210,215,210
78998000,216,210,216,210
79011000,212,210,210,210
79023000,215,210,214,210
79035000,215,210,208,210
79048000,197,210,197,210
79061000,196,210,197,210
79074000,197,210,197,210
79087000,214,210,214,210
79100000,230,210,230,210
79114000,212,210,212,210
79126000,221,210,221,210
79139000,212,210,210,210
79152000,221,210,221,210
79165000,216,210,216,210
79178000,211,210,211,210
79190000,202,210,202,210
79202000,193,210,193,210
79215000,195,210,199,210
79227000,215,210,213,210
79240000,212,210,212,210
79253000,230,210,227,210
79266000,210,210,210,210
79279000,220,210,221,210
79293000,213,210,213,210
79305000,207,210,215,210
79319000,215,210,211,210
79332000,201,210,199,210
79344000,194,210,198,210
79357000,197,210,196,210
79369000,206,210,213,210
79382000,234,210,230,210
79396000,214,210,214,210
79409000,226,210,225,210
79422000,214,210,214,210
79435000,224,210,225,210
79448000,218,210,218,210
79461000,210,210,211,210
79474000,204,210,204,210
79486000,195,210,195,210
79498000,194,210,194,210
79511000,217,210,214,210
79524000,208,210,208,210
79537000,231,210,231,210
79550000,211,210,211,210
79562000,221,210,221,210
79575000,215,210,213,210
79588000,208,210,208,210
79601000,213,210,214,210
79614000,204,210,201,210
79626000,196,210,193,210
79638000,200,210,199,210
79651000,201,210,204,210
79664000,221,210,237,210
79676000,217,210,214,210
79689000,212,210,222,210
79702000,211,210,212,210
79714000,208,210,209,210
79726000,214,210,214,210
79739000,210,210,209,210
79752000,202,210,202,210
79765000,199,210,198,210
79777000,191,210,192,210
79790000,214,210,219,210
79804000,210,210,210,210
79817000,209,210,210,210
79830000,214,210,214,210
79843000,211,210,211,210
79856000,213,210,213,210
79869000,206,210,205,210
79882000,213,210,213,210
79895000,208,210,204,210
79907000,199,210,196,210
79921000,201,210,200,210
79934000,200,210,201,210
79947000,219,210,226,210
79959000,219,210,215,210
79972000,211,210,215,210
79985000,212,210,213,210
79998000,210,210,212,210
80011000,216,210,216,210
80024000,209,210,209,210
80037000,203,210,203,210
80050000,199,210,197,210
80063000,189,210,194,210
80076000,218,210,218,210
80089000,210,210,207,210
80102000,212,210,212,210
80115000,216,210,215,210
80128000,212,210,212,210
80141000,212,210,214,210
80155000,205,210,206,210
80168000,212,210,212,210
80181000,203,210,201,210
80194000,195,210,195,210
80207000,201,210,198,210
80220000,203,210,203,210
80232000,225,210,225,210
80245000,218,210,211,210
80258000,214,210,216,210
80271000,213,210,211,210
80283000,209,210,211,210
80296000,216,210,214,210
80309000,209,210,207,210
80321000,203,210,200,210
80334000,197,210,197,210
80346000,191,210,191,210
80358000,210,210,210,210
80370000,212,210,212,210
80383000,211,210,211,210
80396000,224,210,219,210
80409000,214,210,214,210
80422000,222,210,214,210
80435000,213,210,206,210
80447000,215,210,214,210
80459000,214,210,207,210
80472000,200,210,200,210
80484000,193,210,199,210
80498000,198,210,200,210
80511000,214,210,214,210
80524000,229,210,222,210
80537000,216,210,212,210
80550000,219,210,219,210
80563000,213,210,211,210
80576000,224,210,224,210
80589000,216,210,215,210
80601000,210,210,210,210
80614000,201,210,201,210
80627000,195,210,192,210
80640000,204,210,204,210
80653000,213,210,212,210
80666000,212,210,212,210
80679000,225,210,220,210
80692000,213,210,213,210
80705000,221,210,214,210
80718000,211,210,211,210
80731000,214,210,214,210
80744000,205,210,205,210
80756000,197,210,197,210
80768000,194,210,194,210
80781000,196,210,196,210
80794000,213,210,214,210
80807000,236,210,229,210
80820000,214,210,214,210
80832000,229,210,229,210
80845000,213,210,212,210
80858000,223,210,223,210
80871000,223,210,216,210
80884000,208,210,208,210
80896000,201,210,202,210
80908000,196,210,195,210
80920000,195,210,195,210
80933000,219,210,216,210
80946000,207,210,207,210
80959000,214,210,231,210
80972000,209,210,209,210
80985000,213,210,219,210
80998000,214,210,214,210
81011000,206,210,207,210
81024000,212,210,213,210
81037000,201,210,199,210
81050000,194,210,194,210
81064000,196,210,196,210
81077000,209,210,214,210
81090000,236,210,236,210
81103000,212,210,213,210
81116000,228,210,228,210
81128000,212,210,212,210
81141000,215,210,222,210
81153000,223,210,223,210
81166000,207,210,208,210
81180000,201,210,201,210
81193000,197,210,196,210
81205000,194,210,196,210
81218000,217,210,217,210
81231000,205,210,211,210
81244000,228,210,228,210
81257000,211,210,210,210
81269000,212,210,221,210
81282000,214,210,214,210
81294000,205,210,205,210
81307000,212,210,212,210
81320000,204,210,204,210
81332000,196,210,196,210
81344000,202,210,202,210
81357000,204,210,204,210
81370000,222,210,222,210
81383000,220,210,216,210
81396000,214,210,214,210
81409000,214,210,213,210
81422000,210,210,210,210
81435000,215,210,216,210
81448000,209,210,209,210
81460000,203,210,203,210
81472000,200,210,200,210
81485000,190,210,192,210
81498000,213,210,213,210
81510000,211,210,211,210
81524000,211,210,211,210
81537000,218,210,216,210
81549000,214,210,210,210
81562000,212,210,212,210
81574000,209,210,209,210
81587000,215,210,213,210
81599000,208,210,207,210
81612000,197,210,197,210
81624000,196,210,196,210
81637000,195,210,200,210
81649000,213,210,213,210
81662000,229,210,229,210
81674000,215,210,215,210
81686000,227,210,227,210
81699000,211,210,214,210
81712000,225,210,225,210
81725000,222,210,217,210
81738000,212,210,212,210
81751000,201,210,202,210
81764000,194,210,194,210
81776000,194,210,194,210
81789000,213,210,213,210
81802000,211,210,211,210
81815000,230,210,230,210
81828000,213,210,213,210
81841000,223,210,223,210
81854000,214,210,214,210
81867000,210,210,215,210
81879000,214,210,214,210
81892000,199,210,199,210
81905000,192,210,192,210
81918000,195,210,195,210
81931000,209,210,213,210
81944000,236,210,236,210
81956000,211,210,216,210
81969000,220,210,228,210
81981000,212,210,212,210
81993000,212,210,215,210
82005000,214,210,221,210
82018000,207,210,208,210
82031000,203,210,200,210
82043000,199,210,198,210
82056000,192,210,192,210
82069000,216,210,219,210
82081000,212,210,208,210
82094000,209,210,209,210
82107000,214,210,214,210
82119000,210,210,211,210
82132000,211,210,211,210
82145000,207,210,206,210
82158000,213,210,213,210
82171000,206,210,206,210
82184000,198,210,198,210
82198000,199,210,199,210
82210000,202,210,202,210
82223000,219,210,221,210
